LGA_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
LGA10850,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,81,0,3,0,0,0,0,0,0,3,92,85,0,0,0,3,0,0,0,0,0,89,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,3,0,0,0,0,0,95,44,0,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
LGA10900,0,0,0,0,0,8,408,16,3,6,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,3,391,18,9,3,0,0,0,0,0,12,437,0,0,0,0,0,0,0,0,0,0,3,2539,60,33,13,3,6,3,3,0,56,2716,2215,17,15,0,0,0,0,0,0,57,2303,429,4,4,0,0,0,0,0,0,9,451,31,3,3,0,0,0,0,0,0,10,42,0,0,0,0,0,0,0,0,0,0,0,462,10,12,0,0,0,0,3,0,10,499,3,0,0,0,0,0,0,0,0,3,9,2683,26,19,3,3,3,3,4,0,70,2812,932,11,10,3,0,0,0,0,3,41,1001,216,3,0,0,3,0,0,0,0,8,232,28,0,7,0,0,0,0,0,0,4,35,3,0,0,0,0,0,0,0,0,0,0,248,3,7,0,3,0,0,0,0,6,263,3,0,0,0,0,0
LGA10950,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11100,3,4,0,7,7,37,1400,290,38,22,6,8,8,8,17,8,16,422,16,0,0,0,0,0,0,0,0,0,22,1569,98,49,13,9,7,12,21,17,55,1843,0,0,0,0,0,0,0,0,0,0,0,2127,128,61,9,13,15,12,25,17,76,2474,466,0,6,0,0,0,3,0,0,23,506,989,16,9,0,0,0,4,0,0,20,1043,380,21,16,8,10,6,9,0,3,17,465,12,0,0,0,0,0,0,0,0,0,17,1386,35,22,7,6,4,8,4,6,42,1522,0,0,0,0,0,0,0,0,0,3,4,1856,34,30,10,14,4,10,7,6,63,2030,195,3,3,3,0,0,0,0,0,3,206,558,3,0,0,0,0,0,0,0,23,591,424,11,16,3,5,0,0,0,0,14,472,9,0,0,0,0,0,0,0,0,3,5,985,19,16,3,3,0,0,0,0,37,1070,3,0,0,0,0,0
LGA11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,101,6,4,3,0,0,0,0,4,4,125,96,0,0,0,0,0,0,0,0,8,110,22,3,3,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,3,3,0,0,0,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,121,0,5,0,0,0,3,0,0,10,144,36,0,0,0,0,0,0,0,0,0,46,14,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
LGA11300,3,7,0,0,0,26,1209,438,66,83,23,20,27,23,12,17,66,771,10,0,0,0,0,0,0,0,0,0,14,1538,117,103,28,23,36,23,17,21,91,1998,0,0,0,0,0,0,0,0,0,0,3,1863,125,102,30,23,37,23,15,21,108,2351,290,5,3,0,0,0,0,3,0,11,317,832,8,3,0,4,3,3,5,4,23,885,356,32,39,10,17,7,14,8,9,34,526,8,0,0,0,0,0,0,0,0,0,12,1195,39,43,12,21,9,12,11,14,60,1422,0,0,0,0,0,0,0,0,0,3,3,1481,49,47,12,18,9,13,12,14,80,1740,134,0,0,0,0,0,0,0,0,3,135,496,10,8,0,0,0,0,3,0,17,532,477,39,24,0,3,0,3,7,0,37,596,13,0,0,0,0,0,0,0,0,3,16,980,46,31,0,3,0,3,12,3,55,1140,0,0,0,0,0,0
LGA11350,0,0,0,0,0,11,177,5,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,4,158,8,3,4,0,0,0,0,0,9,189,4,0,0,0,0,0,0,0,0,0,4,990,60,18,8,6,4,5,4,0,38,1130,654,15,10,3,0,3,3,0,0,24,712,87,6,4,0,0,0,0,0,0,3,103,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,91,6,4,0,0,0,0,0,0,7,103,0,0,0,0,0,0,0,0,0,0,0,741,23,13,3,0,3,3,0,0,32,813,189,8,0,0,0,0,0,0,0,9,210,28,0,3,0,0,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,38,0,3,0,0,0,0,0,0,3,44,0,0,0,0,0,0
LGA11400,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,146,4,3,0,0,0,0,0,0,11,161,110,5,0,0,0,0,0,0,0,11,123,10,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,127,5,0,0,0,0,0,0,0,11,142,72,0,0,0,0,0,0,0,0,4,74,4,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
LGA11450,3,4,3,0,0,23,835,108,17,18,5,3,6,3,0,7,16,189,8,0,0,0,0,0,0,0,0,0,8,848,61,38,16,6,13,7,3,7,38,1033,3,0,0,0,0,0,0,0,0,0,4,1990,97,61,17,6,14,16,9,7,75,2295,993,6,15,0,0,3,0,0,0,31,1052,513,8,0,0,3,3,0,3,0,19,552,91,6,10,3,3,6,0,0,0,10,134,5,0,0,0,0,0,0,0,0,0,7,614,17,6,3,5,8,4,7,0,28,698,7,0,0,0,0,0,0,0,0,5,7,1609,20,24,0,5,9,8,7,3,63,1752,393,5,7,0,0,0,0,0,0,26,437,219,7,0,0,0,0,0,0,0,10,241,88,3,4,0,0,0,0,0,0,4,107,3,0,0,0,0,0,0,0,0,4,6,314,5,4,0,0,0,0,0,0,22,349,3,0,0,0,0,0
LGA11500,17,21,12,12,10,72,3793,679,74,94,15,30,32,26,7,24,43,1018,35,0,0,0,0,0,0,0,0,4,36,3963,351,190,33,44,52,34,26,31,125,4854,11,0,0,0,0,0,0,0,0,4,19,6520,432,226,39,50,54,38,25,33,207,7640,2342,21,17,3,3,0,5,3,0,47,2437,1971,35,47,9,3,9,6,3,11,43,2133,512,36,54,12,9,10,14,16,7,35,698,21,0,0,0,0,0,0,0,0,0,21,2501,69,102,22,6,14,24,16,17,82,2853,15,0,0,0,0,0,0,0,0,8,15,4856,91,120,30,13,14,27,18,17,133,5314,956,12,10,0,0,0,0,0,0,25,1005,659,13,17,3,3,0,3,0,0,13,711,364,38,37,5,3,3,6,3,3,19,477,11,3,0,0,0,0,0,0,0,3,13,1032,56,56,11,6,7,7,3,8,32,1208,11,0,0,0,0,0
LGA11520,11,6,9,6,7,41,2021,401,72,81,30,36,32,39,29,28,91,830,13,0,0,0,0,0,0,3,0,3,21,2254,138,112,40,45,36,41,35,36,133,2868,3,0,0,0,0,0,0,0,0,0,3,3444,185,145,51,58,41,48,44,36,155,4196,1034,19,6,3,0,3,0,0,4,29,1091,1587,21,4,0,0,4,3,4,0,32,1667,485,27,46,15,13,14,4,12,13,33,652,6,0,0,0,0,0,0,0,0,5,12,2084,46,53,16,10,12,4,19,12,70,2339,3,0,0,0,0,0,0,0,0,0,6,3119,66,60,14,14,18,10,25,16,102,3438,410,3,3,0,3,0,0,0,0,9,435,1069,9,8,0,3,0,0,4,0,32,1122,729,33,16,3,5,0,5,3,6,25,819,17,0,0,0,0,0,0,0,0,0,19,1812,43,20,3,11,0,7,7,3,57,1964,0,0,0,0,0,0
LGA11570,35,37,27,27,13,372,12957,5765,614,584,148,132,153,165,140,116,366,8176,104,8,3,0,3,0,0,0,0,8,129,17597,1086,793,182,173,197,189,168,133,744,21260,24,0,3,0,0,0,0,0,0,28,54,20236,1173,839,195,184,202,194,173,138,839,24167,2246,21,17,3,3,0,0,0,0,65,2365,7347,94,64,9,9,13,9,7,14,216,7781,4654,252,314,76,64,65,56,64,42,215,5805,97,3,0,0,0,0,0,0,0,4,105,12097,348,379,86,78,79,69,72,51,438,13691,13,0,0,0,0,0,0,0,0,20,28,14354,373,396,86,78,82,69,72,51,518,16083,1023,13,3,0,0,0,0,0,0,50,1090,3726,35,28,3,3,3,4,7,0,161,3970,4195,222,177,20,25,23,27,14,12,237,4944,53,5,0,0,0,0,0,0,0,5,70,7980,259,206,21,29,23,33,20,15,402,8981,12,0,0,0,0,0
LGA11600,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,23,14,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,4,12,14,3,0,39,1613,154,35,40,11,19,11,12,5,15,13,305,13,0,0,0,0,0,0,0,0,0,14,1567,110,99,13,23,22,21,10,18,51,1931,9,0,0,0,0,0,0,0,0,7,21,7358,358,238,30,54,41,39,26,18,230,8393,6303,147,154,29,24,9,19,22,0,211,6920,1447,22,30,6,7,6,0,3,0,34,1558,197,15,42,12,8,0,10,5,3,16,302,25,0,0,0,0,0,0,0,0,0,25,1667,37,72,12,9,8,10,10,7,49,1881,20,0,0,0,0,0,0,0,0,10,34,7987,183,224,41,37,18,33,35,5,272,8836,3682,121,54,3,5,6,7,5,0,165,4058,885,17,8,3,0,0,0,0,0,24,940,154,4,8,3,0,0,0,4,0,9,194,15,0,0,0,0,0,0,0,0,5,15,1053,25,15,6,3,0,0,4,0,38,1146,17,0,0,0,0,0
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,0,0,0,0,9,97,5,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,3,89,6,3,0,0,0,0,0,0,13,110,0,0,0,0,0,0,0,0,0,12,12,607,32,9,0,3,0,3,5,0,42,703,614,15,17,0,0,0,0,0,0,30,672,63,0,4,0,0,0,0,0,0,4,75,4,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,5,75,0,4,0,0,0,0,0,0,4,85,3,0,0,0,0,0,0,0,0,10,13,692,15,21,0,0,0,0,0,0,44,767,227,0,0,0,0,0,0,0,0,11,245,30,0,0,0,0,0,3,0,0,0,32,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,3,0,0,3,43,0,0,0,0,0,0
LGA11730,3,0,3,0,0,0,109,8,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,5,101,7,5,0,3,0,3,3,0,3,124,3,0,0,0,0,0,0,0,0,0,5,751,25,16,3,8,0,6,3,0,33,848,788,9,10,0,0,0,3,3,0,25,845,65,3,0,0,0,0,0,0,0,3,79,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,76,3,0,0,0,3,0,0,3,3,87,5,0,0,0,0,0,0,0,0,0,5,872,19,10,0,0,4,3,3,3,30,943,350,9,3,3,0,0,0,0,0,13,376,34,0,0,0,0,0,0,0,0,3,35,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0,0
LGA11750,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,29,3,3,0,0,0,0,3,0,3,37,6,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,12,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
LGA11800,3,0,4,0,0,7,290,28,7,16,0,3,8,3,8,8,6,92,3,0,0,0,0,0,0,0,0,0,3,270,23,36,3,8,4,6,10,8,14,384,0,0,0,0,0,0,0,0,0,3,3,1339,83,77,5,15,8,8,13,8,48,1599,1291,32,23,3,3,3,3,0,0,35,1389,216,8,3,0,0,3,0,0,0,5,242,20,4,3,3,3,5,3,5,0,3,50,0,0,0,0,0,0,0,0,0,0,5,244,12,5,3,3,5,3,5,0,12,297,7,0,0,0,0,0,0,0,0,3,6,1536,43,28,9,7,10,4,5,3,44,1692,676,11,4,0,0,0,0,0,0,23,727,143,3,0,0,0,0,0,3,0,3,157,22,3,0,0,0,0,0,0,0,7,31,3,0,0,0,0,0,0,0,0,0,3,167,12,0,0,0,0,0,3,0,9,188,0,0,0,0,0,0
LGA12000,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,3,36,20,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
LGA12350,0,0,0,0,3,3,36,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,3,4,3,45,3,0,0,0,0,0,0,0,0,0,3,121,8,3,3,0,0,0,3,4,12,154,146,3,0,0,0,0,0,0,0,8,157,28,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,9,191,80,5,0,0,0,0,0,0,0,3,89,11,0,0,0,0,0,0,0,0,3,15,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0
LGA12380,31,19,23,16,28,191,7310,3085,530,429,126,134,109,118,104,89,258,4978,86,7,3,0,0,0,0,0,0,0,101,9544,939,636,154,164,134,141,118,114,449,12390,17,0,0,0,0,0,0,0,0,7,28,11000,1021,674,167,163,130,142,128,114,502,14039,1366,22,15,0,0,3,3,0,3,53,1472,3757,104,91,8,9,6,11,11,3,115,4120,2267,211,236,69,38,54,53,30,41,139,3129,57,3,3,0,0,0,0,0,0,16,75,6076,319,329,74,51,61,64,45,44,262,7321,10,0,0,0,0,0,0,0,0,5,11,7449,340,340,82,55,64,65,46,43,324,8807,683,10,9,0,0,0,0,0,0,47,746,1639,41,41,4,3,0,3,4,0,63,1811,1676,158,116,8,24,21,15,8,8,89,2129,25,3,0,0,0,0,0,0,0,9,39,3346,199,160,17,28,21,15,11,12,158,3973,7,0,0,0,0,0
LGA12700,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,90,4,4,0,0,0,0,0,0,0,103,89,0,0,0,0,0,0,0,0,3,93,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,96,3,0,0,0,0,0,0,0,3,99,36,0,0,0,0,0,0,0,0,4,40,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
